2020-06-29 14:15:19.390 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.BannerDao.insert] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Insert]
2020-06-29 14:15:19.396 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.BannerDao.deleteById] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.DeleteById]
2020-06-29 14:15:19.401 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.BannerDao.update] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Update]
2020-06-29 14:15:19.566 [main] WARN  c.b.mybatisplus.core.metadata.TableInfoHelper - Warn: Could not find @TableId in Class: com.weilai9.dao.entity.Customerrelation.
2020-06-29 14:15:19.974 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseDao.insert] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Insert]
2020-06-29 14:15:19.979 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseDao.deleteById] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.DeleteById]
2020-06-29 14:15:19.983 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseDao.update] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Update]
2020-06-29 14:15:20.016 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseRefundApplyDao.insert] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Insert]
2020-06-29 14:15:20.021 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseRefundApplyDao.deleteById] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.DeleteById]
2020-06-29 14:15:20.025 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseRefundApplyDao.update] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Update]
2020-06-29 14:15:20.065 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseSignupDao.insert] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Insert]
2020-06-29 14:15:20.070 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseSignupDao.deleteById] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.DeleteById]
2020-06-29 14:15:20.075 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseSignupDao.update] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Update]
2020-06-29 14:15:20.308 [main] WARN  c.b.mybatisplus.core.metadata.TableInfoHelper - Warn: Could not find @TableId in Class: com.weilai9.dao.entity.Qzmonthlog.
2020-06-29 14:15:20.417 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ShippingAddressDao.insert] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Insert]
2020-06-29 14:15:20.421 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ShippingAddressDao.deleteById] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.DeleteById]
2020-06-29 14:15:20.424 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ShippingAddressDao.update] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Update]
2020-06-29 17:46:18.882 [main] WARN  c.b.mybatisplus.core.metadata.TableInfoHelper - Warn: Could not find @TableId in Class: com.weilai9.dao.entity.ActivityCollect.
2020-06-29 17:46:19.150 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.BannerDao.insert] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Insert]
2020-06-29 17:46:19.155 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.BannerDao.deleteById] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.DeleteById]
2020-06-29 17:46:19.159 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.BannerDao.update] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Update]
2020-06-29 17:46:19.316 [main] WARN  c.b.mybatisplus.core.metadata.TableInfoHelper - Warn: Could not find @TableId in Class: com.weilai9.dao.entity.Customerrelation.
2020-06-29 17:46:19.800 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseDao.insert] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Insert]
2020-06-29 17:46:19.805 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseDao.deleteById] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.DeleteById]
2020-06-29 17:46:19.810 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseDao.update] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Update]
2020-06-29 17:46:19.840 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseRefundApplyDao.insert] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Insert]
2020-06-29 17:46:19.844 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseRefundApplyDao.deleteById] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.DeleteById]
2020-06-29 17:46:19.848 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseRefundApplyDao.update] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Update]
2020-06-29 17:46:19.877 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseSignupDao.insert] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Insert]
2020-06-29 17:46:19.882 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseSignupDao.deleteById] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.DeleteById]
2020-06-29 17:46:19.885 [main] WARN  c.b.mybatisplus.core.injector.AbstractMethod - [com.weilai9.dao.mapper.ParadiseSignupDao.update] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Update]
